particle_id,frame_num,particle_num,time_stamp_s,ecd_um,area_pixels,perimeter,circularity,intensity_mean,intensity_std,intensity_min,intensity_max,max_feret_diam_um,aspect_ratio,x_left,x_right,y_top,y_bottom,edge_particle,experiment,step,type
28361,1094,2,119.353,31.625,639,96.25,0.93,188.99,255.1,0,800,30.875,0.99,524,551,394,422,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28364,1095,2,119.462,29.875,581,95.15,0.9,234.9,275.99,0,799,29.875,0.98,59,87,311,337,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28367,1096,2,119.571,31.625,635,101.15,0.88,249.97,278.13,0,800,32.125,0.94,1231,1260,652,679,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28369,1097,1,119.68,15.125,205,55.28,0.92,331.23,272.29,29,799,14.375,0.98,805,820,461,477,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28373,1098,2,119.79,36.125,793,106.33,0.94,192.98,263.78,1,800,35.125,0.99,117,148,271,302,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28380,1099,3,119.899,15.125,207,62.04,0.82,369.5,277.78,36,799,16.625,0.87,233,248,894,909,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28381,1100,1,120.008,25.125,442,82.43,0.9,251.28,278.31,0,800,24.375,0.99,208,231,300,323,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28382,1100,2,120.008,36.875,820,108.91,0.93,175.05,253.38,0,800,35.625,0.99,379,411,656,687,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28384,1100,4,120.008,32.875,676,109.4,0.84,294.84,306.85,0,801,36.125,0.82,25,57,908,936,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28385,1100,5,120.008,31.125,619,100.08,0.88,235.05,281.99,0,800,32.375,0.92,682,708,990,1019,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28388,1101,3,120.117,55.375,1658,154.12,0.94,121.43,221.44,0,800,54.125,1,397,442,605,650,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28389,1101,4,120.117,19.125,289,65.7,0.92,301.38,281.38,0,800,18.875,0.96,609,627,911,930,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28394,1103,2,120.336,28.125,522,109.91,0.74,342.3,311.33,11,805,34.125,0.76,1179,1208,247,270,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28395,1104,1,120.445,14.625,198,55.04,0.91,384.52,277.42,33,800,14.875,0.93,241,256,66,81,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28398,1105,2,120.554,39.625,925,114.33,0.94,179.24,254.83,0,800,38.625,0.99,1051,1084,532,565,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28399,1105,3,120.554,30.125,584,94.01,0.91,221.65,271.75,0,800,30.125,0.96,283,309,748,774,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28413,1110,2,121.1,12.375,156,47.8,0.93,401.26,266.41,59,799,12.875,0.9,52,66,648,660,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28415,1111,1,121.209,24.625,422,81.67,0.89,263.27,277.08,6,800,24.625,0.96,117,140,233,256,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28416,1111,2,121.209,27.125,498,86.01,0.92,253.31,277.52,0,800,26.375,0.96,1052,1077,365,389,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28418,1111,4,121.209,21.125,333,73.43,0.88,291.18,280.78,0,800,20.875,0.98,534,554,995,1016,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28420,1113,1,121.428,45.625,1175,129.64,0.94,145.37,234.87,0,800,44.125,1,515,553,368,406,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28421,1113,2,121.428,26.625,477,85.6,0.9,260.83,278.7,0,800,26.125,0.96,1101,1125,721,744,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28430,1116,4,121.755,17.875,261,62.04,0.92,332.75,280.12,8,800,18.625,0.92,1004,1021,825,842,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28431,1116,5,121.755,19.375,294,93.15,0.65,407.93,293.54,35,800,24.125,0.76,1152,1173,892,911,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28437,1118,3,121.974,13.125,169,50.46,0.91,382.15,273.5,38,800,12.375,0.95,166,180,758,772,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28439,1118,5,121.974,15.625,216,56.28,0.93,339.84,280.25,25,799,15.125,0.96,511,527,879,895,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28442,1119,3,122.083,53.375,1551,150.37,0.93,137.89,235.38,0,800,51.875,0.99,959,1003,625,668,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28446,1120,2,122.192,16.625,236,58.04,0.94,336.08,278.6,12,800,15.875,0.97,841,857,124,140,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28448,1120,4,122.192,37.875,861,110.91,0.94,181.88,258.9,0,800,37.125,0.98,421,453,869,901,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28449,1120,5,122.192,31.375,625,106.15,0.83,226.02,274.48,0,800,32.875,0.95,873,901,900,928,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28450,1121,1,122.301,30.125,587,93.08,0.92,215.71,268.38,0,800,29.125,0.99,833,860,524,551,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28453,1122,1,122.41,43.125,1074,124.64,0.93,160.8,245.36,0,800,42.375,0.99,910,946,264,301,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28454,1122,2,122.41,24.125,410,77.77,0.92,286.53,277.99,19,800,23.375,0.96,16,38,329,351,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28455,1122,3,122.41,42.375,1036,124.81,0.91,195.5,266.31,0,800,41.625,0.96,1211,1247,481,516,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28457,1122,5,122.41,32.875,680,113.47,0.81,272.59,298.12,0,800,35.875,0.87,14,44,714,742,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28458,1122,6,122.41,12.125,155,48.97,0.9,438.45,270.31,48,800,12.875,0.88,684,696,951,965,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28460,1123,1,122.52,20.125,310,69.36,0.9,286.48,275.62,0,798,19.375,0.98,592,611,79,98,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28461,1123,2,122.52,22.875,377,79.25,0.87,309.56,286.07,8,798,22.625,0.93,1042,1064,144,165,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28464,1123,5,122.52,35.875,783,107.33,0.92,168.12,246.45,0,800,34.625,1,595,626,663,694,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28465,1123,6,122.52,24.625,425,79.18,0.92,277.75,282.03,0,800,24.625,0.94,1076,1099,769,791,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28470,1125,1,122.738,28.625,536,90.43,0.91,232.76,267.56,0,800,27.875,0.97,974,999,288,313,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28473,1125,4,122.738,30.375,593,91.84,0.94,226.11,271.3,0,797,29.375,0.97,993,1020,819,845,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28474,1125,5,122.738,20.875,326,76.01,0.84,381.24,298.44,25,800,23.375,0.8,32,54,823,842,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28475,1126,1,122.847,18.125,263,63.94,0.9,288.9,272.49,18,799,17.125,1,438,456,536,554,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28477,1127,2,122.956,38.375,881,112.33,0.94,163.58,247.75,0,799,37.375,0.99,520,552,740,773,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28479,1128,2,123.066,42.875,1061,123.81,0.93,148.98,237.65,0,799,41.625,1,237,273,466,502,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28481,1128,4,123.066,35.125,754,124.4,0.78,248.96,286.74,0,806,40.375,0.88,1118,1151,808,838,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28487,1130,1,123.284,10.625,128,44.21,0.91,492.81,243.47,100,800,10.875,0.92,891,903,2,14,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28488,1130,2,123.284,24.125,409,78.6,0.91,287.06,284.06,0,800,23.875,0.96,1074,1097,361,383,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28490,1130,4,123.284,34.125,719,103.25,0.92,209.54,271.04,0,800,33.625,0.97,957,987,835,864,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28491,1130,5,123.284,20.375,318,81.18,0.78,376.32,300.85,0,801,23.125,0.8,1012,1032,887,907,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28494,1131,3,123.393,23.125,386,80.18,0.87,281.4,283.2,0,800,24.875,0.92,170,192,806,827,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28497,1133,1,123.612,19.375,295,64.87,0.94,288.87,274.92,7,800,18.875,0.98,932,950,490,508,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28498,1134,1,123.721,31.375,627,95.01,0.93,220.78,269.68,0,799,30.875,0.97,362,389,28,55,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28499,1134,2,123.721,42.875,1058,122.57,0.94,159.04,243.71,0,800,41.625,0.99,674,709,211,247,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28501,1134,4,123.721,22.375,364,72.53,0.93,256.92,275.05,0,797,21.375,0.98,832,853,544,564,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28508,1136,3,123.939,12.375,158,53.11,0.84,384.63,267.9,44,800,12.375,0.95,740,754,705,719,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28510,1136,5,123.939,35.375,762,105.33,0.93,190.24,262.29,0,800,34.625,0.99,413,444,852,882,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28511,1136,6,123.939,32.875,678,99.08,0.93,193.82,260.7,0,799,31.875,0.99,548,576,858,887,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28516,1138,3,124.158,22.625,373,89.08,0.77,345.29,294.11,22,800,26.375,0.86,1253,1278,584,604,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28518,1139,1,124.267,27.875,519,87.01,0.93,227.65,270.99,0,799,26.875,0.98,324,349,246,271,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28521,1139,4,124.267,26.625,481,83.43,0.93,221.49,267.88,0,800,26.125,0.97,516,540,774,798,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28524,1140,2,124.376,22.375,366,75.6,0.9,268.42,272.41,7,800,21.875,0.98,991,1012,484,505,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28525,1140,3,124.376,20.625,321,68.53,0.93,311.41,287.96,7,800,20.625,0.94,74,94,682,701,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28528,1141,3,124.485,37.125,831,110.15,0.93,177.52,254.08,0,800,36.125,0.99,278,310,356,388,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28529,1141,4,124.485,15.875,221,58.04,0.91,362.99,278.06,33,800,16.875,0.94,1058,1074,381,396,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28530,1141,5,124.485,25.125,442,82.43,0.9,290.01,282.86,13,798,24.875,0.93,1207,1231,578,600,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28532,1141,7,124.485,23.125,386,75.77,0.92,288.65,285.71,0,799,22.375,0.95,1014,1036,813,834,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28534,1142,2,124.594,42.625,1052,122.57,0.94,158.52,240.91,0,800,41.375,1,636,672,334,369,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28540,1145,1,124.922,22.125,356,73.11,0.91,287.51,283.72,1,800,22.125,0.95,866,886,878,899,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28542,1145,3,124.922,23.375,389,84.25,0.83,317.64,299.1,2,799,26.375,0.87,783,803,993,1018,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28545,1148,1,125.249,25.625,452,91.25,0.83,290.94,290.41,4,800,28.375,0.88,146,169,961,985,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28549,1149,4,125.359,22.125,358,72.53,0.92,293.27,284.17,4,800,21.625,0.95,1008,1029,770,790,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28554,1152,1,125.686,29.875,575,92.67,0.92,221.9,269.65,1,800,29.125,0.98,786,813,934,960,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28555,1153,1,125.795,51.125,1436,146.3,0.92,163.98,251.94,1,800,50.625,0.97,1130,1172,291,333,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28560,1154,2,125.905,30.875,606,94.25,0.93,236.69,272.47,1,800,30.375,0.96,48,75,120,147,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28561,1154,3,125.905,12.875,164,48.97,0.93,413.65,266.19,58,799,13.125,0.94,23,36,185,198,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28565,1155,1,126.014,25.375,444,80.18,0.93,254.45,273.29,0,799,24.625,0.97,739,761,47,71,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28568,1156,1,126.123,18.875,279,78.36,0.76,389.41,287.67,39,800,23.125,0.83,37,54,28,49,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28569,1157,1,126.232,19.125,286,64.28,0.93,312.09,279.3,18,799,18.625,0.95,175,193,128,146,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28570,1157,2,126.232,25.375,444,88.43,0.84,275.72,283.81,0,800,27.625,0.93,1033,1056,211,234,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28571,1157,3,126.232,33.875,712,100.08,0.95,185.47,254.54,0,800,32.875,1,709,738,312,341,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28573,1157,5,126.232,22.125,356,76.36,0.88,306.41,287.08,4,800,23.125,0.9,51,72,675,695,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28588,1162,3,126.778,31.375,630,96.08,0.93,192.05,258.55,0,799,30.125,0.99,777,805,623,651,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28589,1162,4,126.778,23.125,383,74.77,0.93,267.17,279.58,0,798,22.125,0.97,901,923,646,667,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28594,1163,3,126.887,23.125,385,74.53,0.93,252.87,273.43,2,800,22.125,0.99,272,293,408,429,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28596,1164,1,126.997,25.625,451,79.94,0.94,243.23,270.53,0,799,24.625,0.97,578,600,60,83,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28597,1164,2,126.997,20.875,326,70.11,0.91,306.83,280.12,23,800,20.375,0.97,74,93,181,201,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28599,1164,4,126.997,31.125,616,126.54,0.7,362.03,312.63,6,802,37.375,0.76,1190,1220,945,974,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28600,1165,1,127.106,25.125,440,81.94,0.91,296.66,287.26,7,798,25.875,0.93,1173,1197,275,297,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28601,1165,2,127.106,45.125,1160,128.81,0.94,153.72,244.07,0,800,43.875,0.98,915,953,587,624,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28608,1166,4,127.215,44.875,1144,127.4,0.94,148.82,238.27,0,800,43.375,1,688,725,515,552,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28610,1166,6,127.215,33.125,686,100.25,0.93,189.75,256.19,0,800,32.625,0.98,379,408,722,750,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28611,1166,7,127.215,20.375,317,67.7,0.93,274.02,277.72,2,800,19.625,0.98,660,679,755,774,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28618,1168,3,127.433,26.625,477,83.6,0.93,233.42,273.09,0,799,25.125,1,271,295,584,608,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28619,1168,4,127.433,41.375,1000,119.74,0.94,172.75,252.41,0,798,41.125,0.99,867,902,857,891,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28623,1171,2,127.761,32.125,648,97.08,0.93,201.55,263.2,0,797,31.375,0.98,132,161,704,731,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28625,1172,1,127.87,42.375,1042,122.4,0.93,158.48,242.6,0,800,41.125,0.99,854,889,320,356,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28626,1172,2,127.87,35.875,788,106.74,0.93,170.82,247.24,0,797,34.625,0.99,515,546,410,441,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28627,1174,1,128.089,18.625,274,65.28,0.9,301.89,278.03,7,800,18.625,0.98,245,263,656,674,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28628,1174,2,128.089,46.875,1235,133.64,0.93,145.8,229.41,0,799,45.625,1,580,619,671,710,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28630,1175,2,128.198,33.125,684,100.33,0.92,208.1,263.88,0,799,32.625,0.98,40,70,281,309,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28637,1176,3,128.307,20.875,326,68.28,0.94,273.5,277.88,1,800,19.875,0.99,525,544,733,752,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28641,1178,2,128.525,16.625,233,59.28,0.91,308.53,276.37,0,799,15.875,0.99,399,415,524,541,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28642,1178,3,128.525,40.625,967,117.74,0.94,162.89,248.22,0,800,39.125,1,769,803,573,607,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28643,1178,4,128.525,34.125,723,106.57,0.89,214.53,275.69,0,800,35.375,0.95,421,450,928,960,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28645,1179,2,128.635,34.375,729,103.74,0.92,198.12,264.32,0,800,34.375,0.97,150,181,737,766,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28646,1179,3,128.635,18.625,277,79.36,0.74,423.97,291.7,34,800,22.875,0.74,1116,1135,939,958,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28650,1180,4,128.744,21.125,334,69.11,0.94,301.63,284.09,6,799,21.125,0.94,96,116,502,521,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28655,1181,4,128.853,29.375,558,94.33,0.89,272.06,278.66,14,800,29.125,0.94,1216,1243,806,832,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28658,1182,1,128.962,37.375,841,109.5,0.94,191.2,260.5,0,800,36.625,0.98,1051,1083,378,409,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28660,1183,1,129.071,18.625,278,63.46,0.93,288.65,266.49,19,797,17.875,0.96,547,564,216,234,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28665,1184,1,129.181,24.125,411,79.01,0.91,265.77,275.75,0,800,23.125,0.96,896,919,166,188,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28667,1187,1,129.508,23.375,392,91.67,0.77,375.04,301.96,13,809,28.125,0.77,1175,1199,885,907,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
28668,1188,1,129.617,10.625,129,44.21,0.91,421.6,256.58,66,795,10.625,0.94,375,387,71,83,FALSE,MTB_20190208_PICTS_190208-0002,18 Glycerol Filtered_5200-3196_190211-124439,air bubble
